agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z,ik_fail_rate,not_moved_frac
bob,0,28830260,194,0.003,0.0073,0.64,,-0.9998,0.4677,0.0006,,,,,,,
bob,0,28830260,195,0.003,0.0084,0.6799999999999999,,-0.9998,0.4675,0.0007,,,,,,,
bob,0,28830260,196,-0.0008,0.0075,0.64,,-0.9998,0.4673,0.0007,,,,,,,
bob,0,28830260,197,0.0013,0.0069,0.6,,-0.9998,0.4672,0.0007,,,,,,,
bob,0,28830260,198,0.0017,0.0069,0.62,,-0.9998,0.467,0.0006,,,,,,,
bob,0,28830260,199,0.0028,0.0075,0.64,,-0.9999,0.4668,0.0006,,,,,,,
bob,0,28830260,200,0.0003,0.0077,0.62,,-0.9998,0.4667,0.0006,,,,,,,
bob,0,28830260,201,-0.0028,0.0089,0.64,,-0.9998,0.4665,0.0007,,,,,,,
bob,0,28830260,202,-0.002,0.0062,0.62,,-0.9998,0.4663,0.0007,,,,,,,
bob,0,28830260,203,-0.0022,0.0075,0.62,,-0.9998,0.4662,0.0006,,,,,,,
bob,0,28830260,204,-0.0001,0.0093,0.64,,-0.9998,0.466,0.0006,,,,,,,
bob,0,28830260,205,-0.0006,0.0079,0.66,,-0.9998,0.4658,0.0006,,,,,,,
bob,0,28830260,206,-0.0001,0.0071,0.62,,-0.9998,0.4657,0.0006,,,,,,,
bob,0,28830260,207,-0.0,0.0075,0.64,,-0.9998,0.4655,0.0006,,,,,,,
bob,0,28830260,208,0.0017,0.0068,0.62,,-0.9998,0.4653,0.0006,,,,,,,
bob,0,28830260,209,0.0008,0.0073,0.64,,-0.9998,0.4652,0.0006,,,,,,,
bob,0,28830260,210,0.0016,0.0075,0.66,,-0.9999,0.465,0.0006,,,,,,,
bob,0,28830260,211,-0.0057,0.0069,0.6,,-0.9998,0.4648,0.0006,,,,,,,
bob,0,28830260,212,-0.0035,0.0073,0.64,,-0.9998,0.4647,0.0006,,,,,,,
bob,0,28830260,213,-0.0031,0.007,0.6,,-0.9998,0.4645,0.0006,,,,,,,
bob,0,28830260,214,-0.0034,0.0068,0.6,,-0.9998,0.4643,0.0006,,,,,,,
bob,0,28830260,215,-0.0012,0.0071,0.62,,-0.9998,0.4642,0.0006,,,,,,,
bob,0,28830260,216,0.0001,0.0069,0.64,,-0.9998,0.464,0.0006,,,,,,,
bob,0,28830260,217,-0.0012,0.0066,0.64,,-0.9998,0.4638,0.0006,,,,,,,
bob,0,28830260,218,-0.0017,0.0074,0.64,,-0.9998,0.4637,0.0006,,,,,,,
bob,0,28830260,219,-0.0026,0.007,0.62,,-0.9998,0.4635,0.0006,,,,,,,
bob,0,28830260,220,-0.0029,0.0107,0.64,,-0.9998,0.4633,0.0005,,,,,,,
bob,0,28830260,221,0.0026,0.0073,0.64,,-0.9998,0.4632,0.0005,,,,,,,
bob,0,28830260,222,-0.0032,0.0073,0.62,,-0.9998,0.463,0.0005,,,,,,,
bob,0,28830260,223,-0.0006,0.0065,0.62,,-0.9998,0.4628,0.0005,,,,,,,
bob,0,28830260,224,-0.0017,0.0075,0.62,,-0.9998,0.4627,0.0005,,,,,,,
bob,0,28830260,225,0.0021,0.0072,0.62,,-0.9998,0.4625,0.0005,,,,,,,
bob,0,28830260,226,0.0015,0.0073,0.62,,-0.9998,0.4623,0.0005,,,,,,,
bob,0,28830260,227,0.001,0.0071,0.64,,-0.9998,0.4622,0.0005,,,,,,,
bob,0,28830260,228,0.0019,0.0067,0.62,,-0.9998,0.462,0.0005,,,,,,,
bob,0,28830260,229,-0.0014,0.0071,0.62,,-0.9998,0.4618,0.0005,,,,,,,
bob,0,28830260,230,0.0013,0.0073,0.64,,-0.9998,0.4617,0.0005,,,,,,,
bob,0,28830260,231,0.0005,0.0093,0.64,,-0.9999,0.4615,0.0005,,,,,,,
bob,0,28830260,232,-0.0022,0.0078,0.66,,-0.9998,0.4613,0.0005,,,,,,,
bob,0,28830260,233,-0.0001,0.0072,0.66,,-0.9998,0.4612,0.0005,,,,,,,
bob,0,28830260,234,0.0005,0.0074,0.6799999999999999,,-0.9998,0.461,0.0005,,,,,,,
bob,0,28830260,235,-0.0009,0.0072,0.62,,-0.9999,0.4608,0.0005,,,,,,,
bob,0,28830260,236,-0.0019,0.0066,0.62,,-0.9998,0.4607,0.0005,,,,,,,
bob,0,28830260,237,0.0007,0.0074,0.64,,-0.9998,0.4605,0.0005,,,,,,,
bob,0,28830260,238,0.0044,0.0074,0.64,,-0.9999,0.4603,0.0005,,,,,,,
bob,0,28830260,239,0.0002,0.0075,0.6799999999999999,,-0.9998,0.4602,0.0005,,,,,,,
bob,0,28830260,240,0.0056,0.0076,0.6799999999999999,,-0.9998,0.46,0.0005,,,,,,,
bob,0,28830260,241,0.0039,0.0072,0.66,,-0.9998,0.4598,0.0005,,,,,,,
bob,0,28830260,242,-0.0001,0.0065,0.64,,-0.9998,0.4597,0.0005,,,,,,,
bob,0,28830260,243,-0.0015,0.0073,0.6799999999999999,,-0.9998,0.4595,0.0005,,,,,,,
bob,0,28830260,244,-0.0005,0.007,0.64,,-0.9998,0.4593,0.0005,,,,,,,
bob,0,28830260,245,-0.0033,0.007,0.66,,-0.9998,0.4592,0.0005,,,,,,,
bob,0,28830260,246,-0.002,0.0069,0.62,,-0.9998,0.459,0.0005,,,,,,,
bob,0,28830260,247,-0.0023,0.007,0.64,,-0.9998,0.4588,0.0005,,,,,,,
bob,0,28830260,248,0.0009,0.0071,0.66,,-0.9998,0.4587,0.0005,,,,,,,
bob,0,28830260,249,-0.0022,0.007,0.66,,-0.9998,0.4585,0.0004,,,,,,,
bob,0,28830260,250,-0.0002,0.0072,0.66,,-0.9998,0.4583,0.0004,,,,,,,
bob,0,28830260,251,-0.0024,0.0069,0.64,,-0.9999,0.4582,0.0004,,,,,,,
bob,0,28830260,252,0.0014,0.0072,0.62,,-0.9998,0.458,0.0004,,,,,,,
bob,0,28830260,253,0.0005,0.0072,0.62,,-0.9998,0.4578,0.0004,,,,,,,
bob,0,28830260,254,0.0031,0.0072,0.64,,-0.9998,0.4577,0.0004,,,,,,,
bob,0,28830260,255,0.0018,0.0073,0.6,,-0.9998,0.4575,0.0004,,,,,,,
bob,0,28830260,256,-0.0017,0.0071,0.64,,-0.9998,0.4573,0.0004,,,,,,,
bob,0,28830260,257,-0.0009,0.0106,0.7000000000000001,,-0.9999,0.4572,0.0005,,,,,,,
bob,0,28830260,258,0.0031,0.008,0.7000000000000001,,-0.9998,0.457,0.0005,,,,,,,
bob,0,28830260,259,0.0049,0.0072,0.66,,-0.9998,0.4568,0.0005,,,,,,,
bob,0,28830260,260,-0.0008,0.0069,0.66,,-0.9998,0.4567,0.0005,,,,,,,
bob,0,28830260,261,-0.0008,0.0121,0.6799999999999999,,-0.9998,0.4565,0.0005,,,,,,,
bob,0,28830260,262,0.0014,0.0112,0.66,,-0.9998,0.4563,0.0005,,,,,,,
bob,0,28830260,263,0.001,0.0076,0.64,,-0.9998,0.4562,0.0005,,,,,,,
bob,0,28830260,264,-0.0014,0.0078,0.62,,-0.9998,0.456,0.0005,,,,,,,
bob,0,28830260,265,0.0015,0.0067,0.64,,-0.9999,0.4558,0.0005,,,,,,,
bob,0,28830260,266,-0.0015,0.0071,0.6,,-0.9998,0.4557,0.0005,,,,,,,
bob,0,28830260,267,-0.0012,0.0071,0.64,,-0.9998,0.4555,0.0005,,,,,,,
bob,0,28830260,268,-0.0035,0.0068,0.64,,-0.9999,0.4553,0.0004,,,,,,,
bob,0,28830260,269,0.0,0.0073,0.64,,-0.9998,0.4552,0.0004,,,,,,,
bob,0,28830260,270,-0.0011,0.0073,0.64,,-0.9998,0.455,0.0004,,,,,,,
bob,0,28830260,271,0.0025,0.0069,0.62,,-0.9998,0.4548,0.0004,,,,,,,
bob,0,28830260,272,-0.0003,0.0086,0.6799999999999999,,-0.9998,0.4547,0.0005,,,,,,,
bob,0,28830260,273,0.0002,0.0072,0.66,,-0.9998,0.4545,0.0005,,,,,,,
bob,0,28830260,274,-0.0009,0.0073,0.64,,-0.9998,0.4543,0.0005,,,,,,,
bob,0,28830260,275,-0.0039,0.007,0.62,,-0.9998,0.4542,0.0005,,,,,,,
bob,0,28830260,276,-0.0018,0.0069,0.62,,-0.9998,0.454,0.0005,,,,,,,
bob,0,28830260,277,-0.0009,0.0111,0.66,,-0.9999,0.4538,0.0004,,,,,,,
bob,0,28830260,278,-0.0,0.0069,0.62,,-0.9998,0.4537,0.0004,,,,,,,
bob,0,28830260,279,0.0025,0.007,0.6,,-0.9998,0.4535,0.0004,,,,,,,
bob,0,28830260,280,-0.0007,0.0074,0.66,,-0.9998,0.4533,0.0004,,,,,,,
bob,0,28830260,281,0.0005,0.007,0.64,,-0.9998,0.4532,0.0004,,,,,,,
bob,0,28830260,282,-0.0002,0.0068,0.62,,-0.9998,0.453,0.0004,,,,,,,
bob,0,28830260,283,0.0003,0.007,0.62,,-0.9998,0.4528,0.0004,,,,,,,
bob,0,28830260,284,-0.0002,0.0073,0.64,,-0.9998,0.4527,0.0004,,,,,,,
bob,0,28830260,285,0.0012,0.007,0.64,,-0.9999,0.4525,0.0004,,,,,,,
bob,0,28830260,286,0.0032,0.007,0.64,,-0.9998,0.4523,0.0004,,,,,,,
bob,0,28830260,287,-0.0013,0.0072,0.62,,-0.9998,0.4522,0.0004,,,,,,,
bob,0,28830260,288,-0.0012,0.0067,0.58,,-0.9998,0.452,0.0004,,,,,,,
bob,0,28830260,289,-0.0009,0.0069,0.62,,-0.9998,0.4518,0.0003,,,,,,,
bob,0,28830260,290,-0.0016,0.0064,0.62,,-0.9998,0.4517,0.0003,,,,,,,
bob,0,28830260,291,0.0001,0.0071,0.64,,-0.9999,0.4515,0.0003,,,,,,,
bob,0,28830260,292,-0.0003,0.0084,0.6799999999999999,,-0.9998,0.4513,0.0003,,,,,,,
bob,0,28830260,293,-0.0,0.0074,0.66,,-0.9998,0.4512,0.0003,,,,,,,
bob,0,28830260,294,0.0026,0.007,0.62,,-0.9998,0.451,0.0003,,,,,,,
bob,0,28830260,295,0.0006,0.0069,0.6,,-0.9998,0.4508,0.0003,,,,,,,
bob,0,28830260,296,0.0005,0.0071,0.64,,-0.9998,0.4507,0.0003,,,,,,,
bob,0,28830260,297,-0.0016,0.0114,0.64,,-0.9998,0.4505,0.0003,,,,,,,
bob,0,28830260,298,-0.0015,0.0076,0.64,,-0.9998,0.4503,0.0003,,,,,,,
bob,0,28830260,299,-0.0019,0.0072,0.62,,-0.9998,0.4502,0.0003,,,,,,,
bob,0,28830260,300,-0.004,0.0076,0.6799999999999999,,-0.9998,0.45,0.0003,,,,,,,
bob,0,28830260,301,-0.0012,0.0077,0.6799999999999999,,-0.9998,0.4498,0.0003,,,,,,,
bob,0,28830260,302,-0.0,0.0072,0.64,,-0.9998,0.4497,0.0003,,,,,,,
bob,0,28830260,303,0.0012,0.0074,0.66,,-0.9998,0.4495,0.0003,,,,,,,
bob,0,28830260,304,0.0022,0.0071,0.66,,-0.9998,0.4493,0.0003,,,,,,,
bob,0,28830260,305,0.0021,0.0076,0.6799999999999999,,-0.9998,0.4492,0.0003,,,,,,,
bob,0,28830260,306,0.002,0.0081,0.6799999999999999,,-0.9998,0.449,0.0003,,,,,,,
bob,0,28830260,307,-0.0007,0.0078,0.7000000000000001,,-0.9998,0.4488,0.0003,,,,,,,
bob,0,28830260,308,0.0003,0.0069,0.62,,-0.9998,0.4487,0.0003,,,,,,,
bob,0,28830260,309,-0.0024,0.0071,0.62,,-0.9998,0.4485,0.0003,,,,,,,
bob,0,28830260,310,-0.0007,0.0071,0.64,,-0.9999,0.4483,0.0003,,,,,,,
bob,0,28830260,311,-0.0011,0.0073,0.66,,-0.9998,0.4482,0.0003,,,,,,,
bob,0,28830260,312,-0.0052,0.0069,0.62,,-0.9998,0.448,0.0003,,,,,,,
bob,0,28830260,313,0.0007,0.0084,0.66,,-0.9998,0.4478,0.0003,,,,,,,
bob,0,28830260,314,0.0021,0.0077,0.66,,-0.9998,0.4477,0.0003,,,,,,,
bob,0,28830260,315,0.0018,0.0074,0.64,,-0.9998,0.4475,0.0003,,,,,,,
bob,0,28830260,316,0.0001,0.0089,0.66,,-0.9999,0.4473,0.0003,,,,,,,
bob,0,28830260,317,-0.0021,0.0079,0.6799999999999999,,-0.9998,0.4472,0.0003,,,,,,,
bob,0,28830260,318,-0.0015,0.0084,0.6799999999999999,,-0.9998,0.447,0.0003,,,,,,,
bob,0,28830260,319,-0.0003,0.0071,0.62,,-0.9998,0.4468,0.0003,,,,,,,
bob,0,28830260,320,0.0005,0.0074,0.66,,-0.9999,0.4467,0.0003,,,,,,,
bob,0,28830260,321,0.0005,0.0078,0.66,,-0.9998,0.4465,0.0003,,,,,,,
bob,0,28830260,322,-0.0016,0.007,0.64,,-0.9998,0.4463,0.0003,,,,,,,
bob,0,28830260,323,-0.002,0.0073,0.66,,-0.9998,0.4462,0.0003,,,,,,,
bob,0,28830260,324,-0.0018,0.007,0.64,,-0.9998,0.446,0.0003,,,,,,,
bob,0,28830260,325,-0.0022,0.0075,0.66,,-0.9999,0.4458,0.0003,,,,,,,
bob,0,28830260,326,0.0011,0.0083,0.6799999999999999,,-0.9999,0.4457,0.0003,,,,,,,
bob,0,28830260,327,0.0009,0.0079,0.64,,-0.9999,0.4455,0.0003,,,,,,,
bob,0,28830260,328,-0.0001,0.0114,0.62,,-0.9999,0.4453,0.0003,,,,,,,
bob,0,28830260,329,-0.0005,0.008,0.7000000000000001,,-0.9998,0.4452,0.0003,,,,,,,
bob,0,28830260,330,0.0014,0.0081,0.66,,-0.9998,0.445,0.0003,,,,,,,
bob,0,28830260,331,0.001,0.0076,0.66,,-0.9998,0.4448,0.0003,,,,,,,
bob,0,28830260,332,-0.0024,0.007,0.64,,-0.9998,0.4447,0.0003,,,,,,,
bob,0,28830260,333,-0.0017,0.0078,0.62,,-0.9998,0.4445,0.0003,,,,,,,
bob,0,28830260,334,-0.0005,0.0071,0.64,,-0.9998,0.4443,0.0003,,,,,,,
bob,0,28830260,335,-0.0011,0.0076,0.7000000000000001,,-0.9998,0.4442,0.0003,,,,,,,
bob,0,28830260,336,-0.0006,0.0137,0.72,,-0.9998,0.444,0.0004,,,,,,,
bob,0,28830260,337,-0.0001,0.0077,0.6799999999999999,,-0.9998,0.4438,0.0004,,,,,,,
bob,0,28830260,338,-0.0006,0.0077,0.6799999999999999,,-0.9998,0.4437,0.0004,,,,,,,
bob,0,28830260,339,0.0036,0.0072,0.64,,-0.9998,0.4435,0.0003,,,,,,,
bob,0,28830260,340,0.0016,0.0081,0.6799999999999999,,-0.9998,0.4433,0.0003,,,,,,,
bob,0,28830260,341,0.0038,0.008,0.6799999999999999,,-0.9998,0.4432,0.0003,,,,,,,
bob,0,28830260,342,-0.001,0.0075,0.6799999999999999,,-0.9998,0.443,0.0003,,,,,,,
bob,0,28830260,343,-0.0004,0.008,0.7000000000000001,,-0.9998,0.4428,0.0003,,,,,,,
bob,0,28830260,344,-0.0015,0.0082,0.72,,-0.9998,0.4427,0.0003,,,,,,,
bob,0,28830260,345,-0.0006,0.0068,0.64,,-0.9998,0.4425,0.0003,,,,,,,
bob,0,28830260,346,-0.004,0.0078,0.6799999999999999,,-0.9998,0.4423,0.0003,,,,,,,
bob,0,28830260,347,0.0025,0.007,0.66,,-0.9998,0.4422,0.0003,,,,,,,
bob,0,28830260,348,0.0034,0.007,0.66,,-0.9998,0.442,0.0003,,,,,,,
bob,0,28830260,349,0.0008,0.0072,0.66,,-0.9998,0.4418,0.0003,,,,,,,
bob,0,28830260,350,0.0001,0.0079,0.6799999999999999,,-0.9998,0.4417,0.0003,,,,,,,
bob,0,28830260,351,0.0036,0.008,0.6799999999999999,,-0.9998,0.4415,0.0003,,,,,,,
bob,0,28830260,352,0.0026,0.0069,0.64,,-0.9998,0.4413,0.0003,,,,,,,
bob,0,28830260,353,0.006,0.0078,0.7000000000000001,,-0.9998,0.4412,0.0003,,,,,,,
bob,0,28830260,354,0.0013,0.0075,0.6799999999999999,,-0.9998,0.441,0.0003,,,,,,,
bob,0,28830260,355,0.0023,0.0074,0.64,,-0.9998,0.4408,0.0003,,,,,,,
bob,0,28830260,356,0.0014,0.0071,0.64,,-0.9998,0.4407,0.0003,,,,,,,
bob,0,28830260,357,-0.002,0.0072,0.64,,-0.9999,0.4405,0.0003,,,,,,,
bob,0,28830260,358,-0.0006,0.0076,0.66,,-0.9998,0.4403,0.0003,,,,,,,
bob,0,28830260,359,-0.0015,0.0119,0.7000000000000001,,-0.9998,0.4402,0.0003,,,,,,,
bob,0,28830260,360,-0.0001,0.0075,0.66,,-0.9998,0.44,0.0003,,,,,,,
bob,0,28830260,361,0.0019,0.009,0.72,,-0.9998,0.4398,0.0003,,,,,,,
bob,0,28830260,362,0.0023,0.0075,0.6799999999999999,,-0.9998,0.4397,0.0003,,,,,,,
bob,0,28830260,363,0.0007,0.0077,0.7000000000000001,,-0.9998,0.4395,0.0003,,,,,,,
bob,0,28830260,364,0.0012,0.0075,0.6799999999999999,,-0.9998,0.4393,0.0003,,,,,,,
bob,0,28830260,365,0.0008,0.0077,0.7000000000000001,,-0.9998,0.4392,0.0003,,,,,,,
bob,0,28830260,366,0.0018,0.0074,0.6799999999999999,,-0.9998,0.439,0.0003,,,,,,,
bob,0,28830260,367,0.0018,0.0075,0.6799999999999999,,-0.9999,0.4388,0.0003,,,,,,,
bob,0,28830260,368,-0.002,0.0073,0.66,,-0.9998,0.4387,0.0003,,,,,,,
bob,0,28830260,369,-0.0032,0.008,0.7000000000000001,,-0.9999,0.4385,0.0003,,,,,,,
bob,0,28830260,370,-0.0002,0.0079,0.66,,-0.9998,0.4383,0.0003,,,,,,,
bob,0,28830260,371,-0.0011,0.0077,0.7000000000000001,,-0.9999,0.4382,0.0003,,,,,,,
bob,0,28830260,372,0.0008,0.0074,0.66,,-0.9998,0.438,0.0003,,,,,,,
bob,0,28830260,373,0.0022,0.0081,0.7000000000000001,,-0.9998,0.4378,0.0003,,,,,,,
bob,0,28830260,374,0.0012,0.0084,0.6799999999999999,,-0.9998,0.4377,0.0003,,,,,,,
bob,0,28830260,375,0.003,0.0076,0.6799999999999999,,-0.9998,0.4375,0.0003,,,,,,,
bob,0,28830260,376,0.0007,0.0081,0.7000000000000001,,-0.9998,0.4373,0.0003,,,,,,,
bob,0,28830260,377,0.0024,0.0072,0.6799999999999999,,-0.9998,0.4372,0.0003,,,,,,,
bob,0,28830260,378,-0.0007,0.0091,0.7000000000000001,,-0.9998,0.437,0.0003,,,,,,,
bob,0,28830260,379,0.0009,0.0104,0.72,,-0.9998,0.4368,0.0003,,,,,,,
bob,0,28830260,380,-0.0014,0.0083,0.72,,-0.9998,0.4367,0.0003,,,,,,,
bob,0,28830260,381,-0.003,0.0082,0.7000000000000001,,-0.9998,0.4365,0.0003,,,,,,,
bob,0,28830260,382,-0.002,0.0081,0.72,,-0.9999,0.4363,0.0003,,,,,,,
bob,0,28830260,383,-0.0026,0.0073,0.6799999999999999,,-0.9998,0.4362,0.0003,,,,,,,
bob,0,28830260,384,-0.0017,0.0073,0.6799999999999999,,-0.9999,0.436,0.0003,,,,,,,
bob,0,28830260,385,-0.0011,0.0081,0.7000000000000001,,-0.9998,0.4358,0.0003,,,,,,,
bob,0,28830260,386,-0.0008,0.008,0.7000000000000001,,-0.9998,0.4357,0.0003,,,,,,,
bob,0,28830260,387,-0.004,0.0075,0.6799999999999999,,-0.9998,0.4355,0.0003,,,,,,,
bob,0,28830260,388,-0.0003,0.0075,0.66,,-0.9998,0.4353,0.0003,,,,,,,
bob,0,28830260,389,0.0024,0.0073,0.66,,-0.9998,0.4352,0.0003,,,,,,,
bob,0,28830260,390,-0.0018,0.0078,0.6799999999999999,,-0.9998,0.435,0.0003,,,,,,,
bob,0,28830260,391,0.0007,0.0071,0.64,,-0.9998,0.4348,0.0003,,,,,,,
bob,0,28830260,392,-0.0012,0.007,0.64,,-0.9998,0.4347,0.0003,,,,,,,
bob,0,28830260,393,0.0002,0.0067,0.64,,-0.9998,0.4345,0.0003,,,,,,,
bob,0,28830260,394,-0.0019,0.0073,0.64,,-0.9999,0.4343,0.0003,,,,,,,
bob,0,28830260,395,-0.0013,0.0107,0.66,,-0.9998,0.4342,0.0003,,,,,,,
bob,0,28830260,396,0.0006,0.0081,0.66,,-0.9998,0.434,0.0003,,,,,,,
bob,0,28830260,397,0.0011,0.0067,0.64,,-0.9998,0.4338,0.0003,,,,,,,
bob,0,28830260,398,0.0035,0.0071,0.64,,-0.9998,0.4337,0.0003,,,,,,,
bob,0,28830260,399,0.0028,0.0072,0.66,,-0.9998,0.4335,0.0003,,,,,,,
bob,0,28830260,400,-0.0022,0.007,0.62,,-0.9998,0.4333,0.0003,,,,,,,
bob,0,28830260,401,0.0014,0.0093,0.7000000000000001,,-0.9998,0.4332,0.0003,,,,,,,
bob,0,28830260,402,-0.0013,0.0072,0.6799999999999999,,-0.9998,0.433,0.0003,,,,,,,
bob,0,28830260,403,-0.0009,0.0075,0.6799999999999999,,-0.9998,0.4328,0.0003,,,,,,,
bob,0,28830260,404,0.0006,0.0078,0.7000000000000001,,-0.9998,0.4327,0.0003,,,,,,,
bob,0,28830260,405,-0.0006,0.0071,0.66,,-0.9998,0.4325,0.0003,,,,,,,
bob,0,28830260,406,0.0013,0.0067,0.66,,-0.9998,0.4323,0.0003,,,,,,,
bob,0,28830260,407,0.0016,0.0077,0.7000000000000001,,-0.9998,0.4322,0.0003,,,,,,,
bob,0,28830260,408,0.0024,0.0078,0.7000000000000001,,-0.9998,0.432,0.0003,,,,,,,
bob,0,28830260,409,0.0001,0.0075,0.6799999999999999,,-0.9998,0.4318,0.0003,,,,,,,
bob,0,28830260,410,0.0005,0.0073,0.64,,-0.9998,0.4317,0.0003,,,,,,,
bob,0,28830260,411,0.0005,0.0076,0.64,,-0.9999,0.4315,0.0003,,,,,,,
bob,0,28830260,412,-0.0003,0.0075,0.6799999999999999,,-0.9998,0.4313,0.0003,,,,,,,
bob,0,28830260,413,-0.0002,0.0072,0.6799999999999999,,-0.9998,0.4312,0.0003,,,,,,,
bob,0,28830260,414,0.0003,0.0119,0.7000000000000001,,-0.9998,0.431,0.0003,,,,,,,
bob,0,28830260,415,-0.0011,0.0083,0.7000000000000001,,-0.9998,0.4308,0.0003,,,,,,,
bob,0,28830260,416,-0.0015,0.0086,0.7000000000000001,,-0.9998,0.4307,0.0003,,,,,,,
bob,0,28830260,417,0.0022,0.0082,0.7000000000000001,,-0.9998,0.4305,0.0003,,,,,,,
bob,0,28830260,418,0.0006,0.0076,0.6799999999999999,,-0.9998,0.4303,0.0003,,,,,,,
bob,0,28830260,419,0.0012,0.0077,0.66,,-0.9998,0.4302,0.0003,,,,,,,
bob,0,28830260,420,0.0004,0.0077,0.6799999999999999,,-0.9998,0.43,0.0003,,,,,,,
bob,0,28830260,421,0.0007,0.0073,0.6799999999999999,,-0.9998,0.4298,0.0003,,,,,,,
bob,0,28830260,422,-0.0019,0.0104,0.7000000000000001,,-0.9998,0.4297,0.0003,,,,,,,
bob,0,28830260,423,-0.0028,0.0092,0.72,,-0.9998,0.4295,0.0003,,,,,,,
bob,0,28830260,424,-0.0,0.0078,0.7000000000000001,,-0.9998,0.4293,0.0003,,,,,,,
bob,0,28830260,425,-0.0002,0.0078,0.6799999999999999,,-0.9998,0.4292,0.0003,,,,,,,
bob,0,28830260,426,0.0012,0.0083,0.6799999999999999,,-0.9998,0.429,0.0003,,,,,,,
bob,0,28830260,427,0.0008,0.009,0.7000000000000001,,-0.9998,0.4288,0.0003,,,,,,,
bob,0,28830260,428,0.0042,0.0084,0.74,,-0.9998,0.4287,0.0003,,,,,,,
bob,0,28830260,429,0.0027,0.008,0.66,,-0.9998,0.4285,0.0003,,,,,,,
bob,0,28830260,430,-0.002,0.007,0.66,,-0.9998,0.4283,0.0003,,,,,,,
bob,0,28830260,431,-0.0026,0.0117,0.6799999999999999,,-0.9998,0.4282,0.0003,,,,,,,
bob,0,28830260,432,-0.003,0.0082,0.7000000000000001,,-0.9998,0.428,0.0003,,,,,,,
bob,0,28830260,433,-0.0019,0.0082,0.6799999999999999,,-0.9998,0.4278,0.0003,,,,,,,
bob,0,28830260,434,-0.0045,0.008,0.7000000000000001,,-0.9998,0.4277,0.0003,,,,,,,
bob,0,28830260,435,-0.0022,0.0089,0.72,,-0.9998,0.4275,0.0003,,,,,,,
bob,0,28830260,436,-0.0005,0.008,0.72,,-0.9998,0.4273,0.0003,,,,,,,
bob,0,28830260,437,0.0026,0.0082,0.72,,-0.9998,0.4272,0.0003,,,,,,,
bob,0,28830260,438,0.0034,0.0085,0.74,,-0.9998,0.427,0.0003,,,,,,,
bob,0,28830260,439,0.0009,0.0113,0.7000000000000001,,-0.9998,0.4268,0.0003,,,,,,,
bob,0,28830260,440,-0.0021,0.008,0.6799999999999999,,-0.9998,0.4267,0.0003,,,,,,,
bob,0,28830260,441,-0.0024,0.008,0.7000000000000001,,-0.9998,0.4265,0.0003,,,,,,,
bob,0,28830260,442,-0.0013,0.0083,0.7000000000000001,,-0.9998,0.4263,0.0003,,,,,,,
bob,0,28830260,443,0.0023,0.0081,0.72,,-0.9998,0.4262,0.0003,,,,,,,
bob,0,28830260,444,-0.0015,0.0083,0.7000000000000001,,-0.9998,0.426,0.0003,,,,,,,
bob,0,28830260,445,-0.0015,0.0084,0.72,,-0.9998,0.4258,0.0003,,,,,,,
bob,0,28830260,446,0.0017,0.0074,0.6799999999999999,,-0.9998,0.4257,0.0003,,,,,,,
bob,0,28830260,447,0.0014,0.0078,0.6799999999999999,,-0.9998,0.4255,0.0003,,,,,,,
bob,0,28830260,448,0.0006,0.0085,0.64,,-0.9998,0.4253,0.0003,,,,,,,
bob,0,28830260,449,-0.0001,0.0075,0.66,,-0.9998,0.4252,0.0003,,,,,,,
bob,0,28830260,450,-0.0026,0.0077,0.6799999999999999,,-0.9998,0.425,0.0003,,,,,,,
bob,0,28830260,451,0.0006,0.0073,0.66,,-0.9998,0.4248,0.0003,,,,,,,
bob,0,28830260,452,0.0013,0.0086,0.72,,-0.9998,0.4247,0.0004,,,,,,,
bob,0,28830260,453,0.0026,0.0086,0.74,,-0.9998,0.4245,0.0004,,,,,,,
bob,0,28830260,454,-0.0013,0.0079,0.6799999999999999,,-0.9998,0.4243,0.0004,,,,,,,
bob,0,28830260,455,-0.002,0.008,0.7000000000000001,,-0.9998,0.4242,0.0004,,,,,,,
bob,0,28830260,456,-0.0005,0.0077,0.6799999999999999,,-0.9998,0.424,0.0004,,,,,,,
bob,0,28830260,457,0.0027,0.0081,0.7000000000000001,,-0.9998,0.4238,0.0004,,,,,,,
bob,0,28830260,458,-0.0002,0.0075,0.6799999999999999,,-0.9998,0.4237,0.0004,,,,,,,
bob,0,28830260,459,0.0034,0.0078,0.72,,-0.9998,0.4235,0.0004,,,,,,,
bob,0,28830260,460,0.0001,0.0074,0.6799999999999999,,-0.9998,0.4233,0.0004,,,,,,,
bob,0,28830260,461,-0.0003,0.0076,0.6799999999999999,,-0.9998,0.4232,0.0004,,,,,,,
bob,0,28830260,462,0.0003,0.0072,0.64,,-0.9998,0.423,0.0003,,,,,,,
bob,0,28830260,463,0.0003,0.0076,0.7000000000000001,,-0.9999,0.4228,0.0003,,,,,,,
bob,0,28830260,464,-0.0016,0.008,0.72,,-0.9998,0.4227,0.0003,,,,,,,
bob,0,28830260,465,-0.0011,0.0081,0.7000000000000001,,-0.9998,0.4225,0.0003,,,,,,,
bob,0,28830260,466,-0.0017,0.0076,0.6799999999999999,,-0.9998,0.4223,0.0003,,,,,,,
